model,question_id,dss,correct_alpha,correct_beta,correct_gamma,correct_answer
llama31,MQ_0932,0.6111,True,True,True,A
llama31,MQ_0615,0.6138,True,False,False,C
llama31,MQ_0144,0.6149,False,True,False,D
llama31,MQ_0901,0.6157,True,True,True,C
llama31,MQ_0360,0.6161,True,True,False,B
llama31,MQ_0440,0.6163,False,True,True,B
llama31,MQ_0039,0.6166,True,True,True,D
llama31,MQ_0802,0.6172,True,True,True,D
llama31,MQ_0222,0.6191,True,True,True,C
llama31,MQ_0534,0.6193,False,False,True,D
llama31,MQ_0849,0.6194,False,True,True,B
llama31,MQ_0030,0.62,True,True,False,D
llama31,MQ_0936,0.6202,True,False,True,D
llama31,MQ_0474,0.6203,True,True,True,A
llama31,MQ_0372,0.6204,True,False,True,C
llama31,MQ_0509,0.6204,False,False,True,D
llama31,MQ_0943,0.6204,True,False,False,B
llama31,MQ_0223,0.6209,True,True,True,D
llama31,MQ_0935,0.6216,True,True,True,A
llama31,MQ_0446,0.6218,False,False,False,B
llama31,MQ_0922,0.622,True,False,False,A
llama31,MQ_0350,0.6226,True,True,True,D
llama31,MQ_0053,0.6259,False,False,False,C
llama31,MQ_0683,0.6268,True,False,False,C
llama31,MQ_0289,0.6269,True,True,True,C
llama31,MQ_0429,0.6269,True,True,True,B
llama31,MQ_0734,0.6269,True,True,True,C
llama31,MQ_0607,0.627,False,False,False,C
llama31,MQ_0116,0.6275,False,False,False,A
llama31,MQ_0717,0.6279,True,False,False,B
llama31,MQ_0783,0.6285,True,True,True,D
llama31,MQ_0006,0.6288,False,True,False,C
llama31,MQ_0149,0.629,True,False,True,C
llama31,MQ_0834,0.629,False,True,False,C
llama31,MQ_0946,0.6298,False,False,False,D
llama31,MQ_0042,0.6316,True,False,False,B
llama31,MQ_0013,0.6322,True,False,True,B
llama31,MQ_0926,0.6322,False,False,False,A
llama31,MQ_0036,0.6324,True,True,False,C
llama31,MQ_0798,0.6324,False,False,False,C
llama31,MQ_0608,0.6327,True,True,True,B
llama31,MQ_0837,0.633,True,True,True,B
llama31,MQ_0548,0.6336,True,False,False,C
llama31,MQ_0357,0.6338,False,True,False,D
llama31,MQ_0067,0.6343,False,True,True,B
llama31,MQ_0751,0.6348,True,False,True,B
llama31,MQ_0597,0.6349,False,True,False,D
llama31,MQ_0598,0.635,False,False,True,B
llama31,MQ_0806,0.6365,False,False,True,C
llama31,MQ_0084,0.6375,True,True,False,A
llama31,MQ_0664,0.6389,True,True,True,C
llama31,MQ_0769,0.639,True,True,False,D
llama31,MQ_0829,0.6396,True,False,True,A
llama31,MQ_0330,0.6417,False,False,False,B
llama31,MQ_0627,0.6418,True,True,True,A
llama31,MQ_0753,0.6421,True,False,False,C
llama31,MQ_0718,0.6425,True,True,True,D
llama31,MQ_0046,0.6429,False,False,True,D
llama31,MQ_0623,0.6435,True,True,True,D
llama31,MQ_0591,0.6436,False,True,False,C
llama31,MQ_0964,0.644,True,True,False,C
llama31,MQ_0303,0.6451,True,False,False,A
llama31,MQ_0070,0.6453,False,True,True,B
llama31,MQ_0088,0.6457,False,False,False,C
llama31,MQ_0196,0.6457,True,True,True,A
llama31,MQ_0155,0.6462,True,True,False,D
llama31,MQ_0473,0.6468,True,True,True,D
llama31,MQ_0949,0.6471,False,True,True,C
llama31,MQ_0600,0.6474,True,True,True,C
llama31,MQ_0319,0.6475,True,True,True,C
llama31,MQ_0831,0.6475,True,False,True,A
llama31,MQ_0117,0.648,True,True,True,C
llama31,MQ_0439,0.648,False,False,False,D
llama31,MQ_0513,0.6482,True,True,True,D
llama31,MQ_0900,0.6498,False,False,False,D
llama31,MQ_0904,0.6499,True,False,False,C
llama31,MQ_0477,0.6501,False,True,True,D
llama31,MQ_0536,0.6505,True,False,True,A
llama31,MQ_0338,0.651,False,True,False,B
llama31,MQ_0120,0.6531,False,True,False,D
llama31,MQ_0086,0.6532,False,False,True,B
llama31,MQ_0894,0.6534,False,True,True,D
llama31,MQ_0688,0.6535,False,False,False,B
llama31,MQ_0501,0.6536,True,False,True,C
llama31,MQ_0563,0.654,True,True,False,C
llama31,MQ_0404,0.6543,False,False,False,B
llama31,MQ_0852,0.6545,False,False,True,C
llama31,MQ_0148,0.6547,False,False,False,C
llama31,MQ_0655,0.6547,False,False,False,D
llama31,MQ_0814,0.6557,True,True,True,D
llama31,MQ_0799,0.6558,True,True,True,B
llama31,MQ_0961,0.6558,True,False,True,A
llama31,MQ_0721,0.6559,True,True,False,D
llama31,MQ_0740,0.6564,True,True,True,A
llama31,MQ_0311,0.6566,True,True,True,B
llama31,MQ_0291,0.6576,True,True,True,D
llama31,MQ_0659,0.6578,True,False,True,B
llama31,MQ_0145,0.6582,True,True,True,D
llama31,MQ_0665,0.6586,True,True,True,B
llama31,MQ_0925,0.6591,False,False,False,A
llama31,MQ_0640,0.6601,True,False,False,D
llama31,MQ_0224,0.6608,False,False,False,A
llama31,MQ_0447,0.6609,False,True,True,B
llama31,MQ_0346,0.6612,True,False,True,A
llama31,MQ_0610,0.6612,True,True,True,B
llama31,MQ_0202,0.6614,True,True,True,B
llama31,MQ_0193,0.6618,False,True,True,B
llama31,MQ_0164,0.6627,True,True,False,B
llama31,MQ_0593,0.6628,False,False,False,B
llama31,MQ_0127,0.6634,True,True,True,B
llama31,MQ_0213,0.6636,True,False,False,D
llama31,MQ_0825,0.6637,True,True,True,A
llama31,MQ_0128,0.6639,True,True,True,A
llama31,MQ_0459,0.6641,False,True,True,A
llama31,MQ_0569,0.6642,True,False,True,A
llama31,MQ_0560,0.6643,False,False,False,A
llama31,MQ_0492,0.6647,True,True,True,B
llama31,MQ_0342,0.6658,False,False,False,A
llama31,MQ_0268,0.6662,True,False,True,A
llama31,MQ_0089,0.6664,True,True,True,C
llama31,MQ_0412,0.6666,False,False,False,D
llama31,MQ_0409,0.6667,False,True,True,A
llama31,MQ_0152,0.6668,False,False,False,B
llama31,MQ_0045,0.6669,True,True,True,D
llama31,MQ_0122,0.6676,True,False,False,A
llama31,MQ_0391,0.6677,True,False,True,C
llama31,MQ_0582,0.6679,False,True,True,A
llama31,MQ_0947,0.6679,True,False,True,B
llama31,MQ_0807,0.6682,True,True,True,C
llama31,MQ_0957,0.6682,False,True,False,A
llama31,MQ_0478,0.6684,True,True,False,D
llama31,MQ_0507,0.6687,True,True,True,C
llama31,MQ_0007,0.6688,False,True,False,B
llama31,MQ_0130,0.6689,True,False,True,C
llama31,MQ_0353,0.6692,True,True,True,D
llama31,MQ_0983,0.6694,True,False,False,D
llama31,MQ_0386,0.6697,False,False,True,D
llama31,MQ_0750,0.6698,False,False,True,D
llama31,MQ_0182,0.6702,True,True,False,C
llama31,MQ_0662,0.6703,False,True,True,C
llama31,MQ_0101,0.6705,True,True,False,C
llama31,MQ_0644,0.6705,True,True,True,D
llama31,MQ_0415,0.6706,True,False,False,C
llama31,MQ_0185,0.6712,True,True,True,D
llama31,MQ_0861,0.6725,True,True,True,A
llama31,MQ_0123,0.6727,True,True,True,C
llama31,MQ_0432,0.6727,False,True,False,A
llama31,MQ_0567,0.6727,True,True,True,C
llama31,MQ_0776,0.6733,True,False,True,D
llama31,MQ_0133,0.6738,True,True,True,D
llama31,MQ_0408,0.674,False,True,True,D
llama31,MQ_0549,0.674,True,False,True,B
llama31,MQ_0853,0.6744,True,True,True,C
llama31,MQ_0314,0.6746,True,True,True,C
llama31,MQ_0860,0.6748,True,False,True,C
llama31,MQ_0060,0.6749,False,False,False,C
llama31,MQ_0595,0.6751,True,True,True,D
llama31,MQ_0220,0.6756,True,True,True,C
llama31,MQ_0646,0.6763,False,False,False,A
llama31,MQ_0234,0.6764,True,True,True,B
llama31,MQ_0788,0.6766,True,False,False,C
llama31,MQ_0468,0.6774,False,True,True,A
llama31,MQ_0521,0.6777,False,True,False,A
llama31,MQ_0571,0.6777,True,False,True,B
llama31,MQ_0274,0.6779,True,True,True,C
llama31,MQ_0262,0.6784,False,False,True,A
llama31,MQ_0572,0.6787,True,False,False,B
llama31,MQ_0916,0.6789,True,False,True,A
llama31,MQ_0017,0.6792,True,True,True,D
llama31,MQ_0411,0.6792,True,True,True,B
llama31,MQ_0471,0.6793,False,False,False,A
llama31,MQ_0298,0.6799,True,True,True,A
llama31,MQ_0093,0.6801,False,False,False,B
llama31,MQ_0963,0.6803,True,False,True,D
llama31,MQ_0877,0.6804,False,False,False,A
llama31,MQ_0056,0.6809,False,False,False,A
llama31,MQ_0891,0.6812,True,True,True,C
llama31,MQ_0698,0.6815,False,False,False,D
llama31,MQ_0394,0.6826,True,True,True,B
llama31,MQ_0914,0.6827,True,True,False,B
llama31,MQ_0401,0.6833,False,False,True,A
llama31,MQ_0359,0.6836,True,True,True,D
llama31,MQ_0724,0.6836,True,True,True,D
llama31,MQ_0755,0.6836,False,True,False,D
llama31,MQ_0313,0.6841,True,True,True,B
llama31,MQ_0735,0.6841,True,False,False,D
llama31,MQ_0205,0.6846,True,True,False,C
llama31,MQ_0968,0.6846,True,True,True,A
llama31,MQ_0038,0.6847,False,True,False,B
llama31,MQ_0667,0.6847,False,False,False,C
llama31,MQ_0720,0.6858,True,True,True,B
llama31,MQ_0484,0.6862,True,False,True,A
llama31,MQ_0371,0.6863,True,False,True,B
llama31,MQ_0064,0.6866,True,True,True,C
llama31,MQ_0858,0.6871,True,False,True,C
llama31,MQ_0022,0.6872,True,False,False,B
llama31,MQ_0040,0.6875,True,False,True,A
llama31,MQ_0016,0.6877,True,True,True,D
llama31,MQ_0003,0.6878,True,False,True,C
llama31,MQ_0499,0.6878,True,False,False,D
llama31,MQ_0131,0.6879,False,False,False,B
llama31,MQ_0162,0.6879,True,False,True,C
llama31,MQ_0573,0.6886,True,False,False,C
llama31,MQ_0857,0.6891,True,False,False,D
llama31,MQ_0611,0.6893,False,False,False,B
llama31,MQ_0756,0.6905,True,False,False,B
llama31,MQ_0969,0.6905,True,True,True,B
llama31,MQ_0044,0.6908,True,True,True,D
llama31,MQ_0414,0.6909,True,True,True,C
llama31,MQ_0868,0.6914,True,False,False,B
llama31,MQ_0948,0.6914,False,False,False,C
llama31,MQ_0651,0.692,False,True,True,C
llama31,MQ_0416,0.6921,False,True,False,C
llama31,MQ_0805,0.6925,True,True,True,A
llama31,MQ_0827,0.6926,False,True,False,D
llama31,MQ_0841,0.6932,False,True,True,B
llama31,MQ_0041,0.6933,True,True,True,D
llama31,MQ_0237,0.6937,True,True,False,C
llama31,MQ_0658,0.6937,True,False,False,D
llama31,MQ_0065,0.6938,False,False,False,B
llama31,MQ_0301,0.6941,False,False,False,B
llama31,MQ_0300,0.6947,False,False,True,B
llama31,MQ_0641,0.6947,True,True,True,A
llama31,MQ_0170,0.6951,False,False,False,D
llama31,MQ_0586,0.6951,False,False,False,A
llama31,MQ_0732,0.6951,True,False,False,A
llama31,MQ_0663,0.6955,True,True,True,D
llama31,MQ_0541,0.6956,True,True,True,C
llama31,MQ_0547,0.6962,False,True,True,B
llama31,MQ_0744,0.6967,True,True,True,D
llama31,MQ_0945,0.6973,True,False,True,A
llama31,MQ_0973,0.6975,True,True,True,A
llama31,MQ_0327,0.6977,False,True,True,A
llama31,MQ_0599,0.6981,False,True,True,B
llama31,MQ_0855,0.6983,False,True,True,B
llama31,MQ_0791,0.6986,True,True,False,B
llama31,MQ_0310,0.6988,True,True,False,B
llama31,MQ_0878,0.6988,True,True,True,C
llama31,MQ_0954,0.6989,False,False,False,C
llama31,MQ_0100,0.6991,False,False,True,C
llama31,MQ_0373,0.7001,True,True,False,B
llama31,MQ_0642,0.7001,False,True,True,C
llama31,MQ_0096,0.7003,False,True,False,A
llama31,MQ_0531,0.7003,False,False,False,B
llama31,MQ_0917,0.7006,False,True,True,D
llama31,MQ_0284,0.7012,True,True,False,D
llama31,MQ_0302,0.7013,False,True,True,A
llama31,MQ_0315,0.7013,True,False,True,A
llama31,MQ_0027,0.702,True,True,True,B
llama31,MQ_0551,0.7026,False,True,False,B
llama31,MQ_0581,0.7026,True,True,False,D
llama31,MQ_0239,0.7027,True,False,True,C
llama31,MQ_0723,0.7033,True,False,True,B
llama31,MQ_0613,0.7037,True,True,False,C
llama31,MQ_0770,0.7039,True,False,False,C
llama31,MQ_0907,0.7039,True,True,False,C
llama31,MQ_0517,0.704,False,True,True,C
llama31,MQ_0794,0.7041,True,True,True,D
llama31,MQ_0588,0.7044,True,True,True,B
llama31,MQ_0126,0.7045,False,False,False,B
llama31,MQ_0406,0.7048,True,True,False,C
llama31,MQ_0019,0.705,True,True,True,C
llama31,MQ_0699,0.7051,True,True,False,A
llama31,MQ_0292,0.7054,False,True,True,C
llama31,MQ_0228,0.7055,False,True,False,A
llama31,MQ_0008,0.7056,False,False,False,B
llama31,MQ_0481,0.7059,True,True,False,B
llama31,MQ_0875,0.7067,True,False,False,C
llama31,MQ_0187,0.7071,True,True,False,A
llama31,MQ_0527,0.7074,False,False,False,C
llama31,MQ_0931,0.7077,False,False,False,B
llama31,MQ_0279,0.7085,False,False,False,A
llama31,MQ_0774,0.7087,False,False,False,B
llama31,MQ_0833,0.7091,False,True,False,D
llama31,MQ_0617,0.7093,False,False,True,D
llama31,MQ_0510,0.7095,False,False,False,C
llama31,MQ_0467,0.7096,False,True,False,B
llama31,MQ_0469,0.7098,False,False,False,B
llama31,MQ_0081,0.7099,True,True,True,C
llama31,MQ_0160,0.7099,True,True,False,D
llama31,MQ_0405,0.7103,True,True,False,B
llama31,MQ_0135,0.7107,True,True,True,B
llama31,MQ_0043,0.7108,True,True,True,D
llama31,MQ_0200,0.7108,True,False,True,A
llama31,MQ_0993,0.711,True,True,True,A
llama31,MQ_0821,0.7112,False,False,False,C
llama31,MQ_0183,0.7114,False,False,True,A
llama31,MQ_0082,0.7115,False,False,True,A
llama31,MQ_0555,0.7118,True,True,True,D
llama31,MQ_0325,0.7121,False,False,False,C
llama31,MQ_0605,0.7121,False,False,False,B
llama31,MQ_0890,0.7132,True,True,True,D
llama31,MQ_0996,0.7132,True,True,True,B
llama31,MQ_0190,0.7133,True,True,True,C
llama31,MQ_0512,0.7134,False,True,True,B
llama31,MQ_0695,0.7134,True,True,True,D
llama31,MQ_0544,0.7137,True,True,False,A
llama31,MQ_0023,0.714,False,False,False,A
llama31,MQ_0585,0.714,True,True,True,C
llama31,MQ_0378,0.7142,True,True,True,A
llama31,MQ_0542,0.7142,True,False,True,D
llama31,MQ_0535,0.7147,True,False,True,D
llama31,MQ_0811,0.7148,True,True,True,B
llama31,MQ_0942,0.7156,True,True,True,D
llama31,MQ_0253,0.7157,True,False,False,C
llama31,MQ_0694,0.7157,True,True,True,C
llama31,MQ_0430,0.7163,True,True,True,D
llama31,MQ_0577,0.7163,False,False,False,B
llama31,MQ_0068,0.7164,True,True,True,D
llama31,MQ_0539,0.717,True,False,False,C
llama31,MQ_0960,0.717,True,True,True,A
llama31,MQ_0596,0.7172,True,True,True,B
llama31,MQ_0848,0.7172,True,True,True,A
llama31,MQ_0959,0.7172,True,False,True,B
llama31,MQ_0050,0.7178,True,True,True,C
llama31,MQ_0295,0.7181,True,True,True,A
llama31,MQ_0159,0.7185,True,False,True,A
llama31,MQ_0941,0.7187,True,True,True,D
llama31,MQ_0772,0.7188,False,False,False,C
llama31,MQ_0743,0.7193,True,True,True,C
llama31,MQ_0972,0.7196,True,False,False,C
llama31,MQ_0896,0.7197,True,False,False,C
llama31,MQ_0071,0.7199,True,False,True,B
llama31,MQ_0379,0.7211,False,False,False,D
llama31,MQ_0189,0.7212,True,True,False,D
llama31,MQ_0584,0.7212,True,True,True,C
llama31,MQ_0746,0.7212,True,True,True,B
llama31,MQ_0236,0.7213,True,False,False,A
llama31,MQ_0451,0.7214,True,False,False,B
llama31,MQ_0528,0.7214,True,False,True,C
llama31,MQ_0281,0.7219,False,True,True,B
llama31,MQ_0885,0.722,True,True,True,C
llama31,MQ_0762,0.7222,False,True,True,C
llama31,MQ_0285,0.7224,True,True,False,C
llama31,MQ_0576,0.7224,True,True,True,D
llama31,MQ_0930,0.7224,True,False,True,D
llama31,MQ_0817,0.7228,False,False,False,D
llama31,MQ_0266,0.7232,True,True,True,D
llama31,MQ_0822,0.7233,True,True,True,C
llama31,MQ_0782,0.7234,False,False,False,B
llama31,MQ_0483,0.7235,True,True,True,A
llama31,MQ_0453,0.7236,False,True,False,A
llama31,MQ_0997,0.7237,True,True,True,D
llama31,MQ_0174,0.7238,True,False,False,D
llama31,MQ_0545,0.7239,True,True,True,B
llama31,MQ_0845,0.7243,True,True,False,C
llama31,MQ_0525,0.7244,True,True,True,A
llama31,MQ_0556,0.7247,False,False,True,D
llama31,MQ_0759,0.7247,False,True,False,A
llama31,MQ_0026,0.7248,True,True,True,C
llama31,MQ_0490,0.7252,False,False,True,A
llama31,MQ_0305,0.7254,True,False,False,C
llama31,MQ_0606,0.7254,True,True,True,D
llama31,MQ_0283,0.7255,True,True,True,C
llama31,MQ_0816,0.7255,True,True,True,D
llama31,MQ_0299,0.7256,True,True,True,A
llama31,MQ_0726,0.7256,True,True,True,A
llama31,MQ_0370,0.7258,True,False,True,D
llama31,MQ_0994,0.726,True,True,False,C
llama31,MQ_0332,0.7261,False,True,True,D
llama31,MQ_0069,0.7263,False,True,False,A
llama31,MQ_0113,0.7264,True,False,False,D
llama31,MQ_0433,0.7264,True,True,True,A
llama31,MQ_0347,0.7265,True,False,True,B
llama31,MQ_0256,0.7273,False,False,False,D
llama31,MQ_0254,0.728,True,True,True,D
llama31,MQ_0851,0.7283,False,False,False,A
llama31,MQ_0918,0.7284,True,True,False,D
llama31,MQ_0476,0.7294,True,True,True,D
llama31,MQ_0290,0.7296,True,True,True,D
llama31,MQ_0980,0.73,False,False,False,B
llama31,MQ_0230,0.7301,True,False,True,B
llama31,MQ_0537,0.7303,True,False,False,B
llama31,MQ_0649,0.7305,True,False,False,C
llama31,MQ_0349,0.7306,True,True,True,A
llama31,MQ_0920,0.7306,False,True,False,A
llama31,MQ_0217,0.7307,True,True,False,B
llama31,MQ_0616,0.7308,True,True,True,C
llama31,MQ_0803,0.731,True,False,False,B
llama31,MQ_0387,0.7312,True,True,True,B
llama31,MQ_0462,0.7313,True,True,True,B
llama31,MQ_0169,0.7315,True,True,False,D
llama31,MQ_0231,0.7315,True,False,True,A
llama31,MQ_0498,0.7318,True,True,True,A
llama31,MQ_0684,0.732,True,True,False,A
llama31,MQ_0716,0.732,True,True,True,C
llama31,MQ_0906,0.7321,True,False,False,B
llama31,MQ_0397,0.7322,False,False,False,A
llama31,MQ_0233,0.7325,False,False,False,A
llama31,MQ_0767,0.7328,True,False,False,A
llama31,MQ_0657,0.733,True,False,True,B
llama31,MQ_0635,0.7331,True,True,False,D
llama31,MQ_0156,0.7333,True,True,True,A
llama31,MQ_0568,0.7335,True,True,True,D
llama31,MQ_0604,0.7335,True,False,True,C
llama31,MQ_0316,0.7337,True,True,True,A
llama31,MQ_0324,0.7337,True,True,False,B
llama31,MQ_0564,0.7339,True,True,True,C
llama31,MQ_0493,0.7341,False,False,False,C
llama31,MQ_0713,0.7341,False,True,False,A
llama31,MQ_0702,0.7343,True,True,True,B
llama31,MQ_0486,0.7344,True,True,True,A
llama31,MQ_0108,0.7346,True,True,False,D
llama31,MQ_0121,0.7347,False,False,False,D
llama31,MQ_0981,0.735,True,True,True,B
llama31,MQ_0399,0.7353,False,False,False,C
llama31,MQ_0436,0.7353,True,False,False,A
llama31,MQ_0505,0.7357,True,False,False,C
llama31,MQ_0670,0.7358,True,True,True,A
llama31,MQ_0479,0.736,True,True,True,B
llama31,MQ_0271,0.7365,True,False,False,A
llama31,MQ_0987,0.7372,True,False,True,A
llama31,MQ_0733,0.7373,True,True,True,D
llama31,MQ_0958,0.7375,True,True,True,C
llama31,MQ_0142,0.7376,True,True,True,C
llama31,MQ_0757,0.7382,True,True,True,D
llama31,MQ_0775,0.7385,True,True,True,A
llama31,MQ_0628,0.7391,True,True,False,D
llama31,MQ_0269,0.7393,True,False,False,B
llama31,MQ_0514,0.7393,True,True,True,A
llama31,MQ_0400,0.7401,True,False,True,A
llama31,MQ_0637,0.7401,True,True,True,A
llama31,MQ_0653,0.7404,True,False,True,D
llama31,MQ_0579,0.7405,False,False,False,A
llama31,MQ_0413,0.7411,True,False,True,C
llama31,MQ_0838,0.7412,True,True,True,D
llama31,MQ_0309,0.7417,True,True,True,D
llama31,MQ_0421,0.742,True,False,False,A
llama31,MQ_0859,0.7421,True,True,True,A
llama31,MQ_0047,0.7426,True,False,False,D
llama31,MQ_0419,0.7426,False,True,False,B
llama31,MQ_0444,0.7435,True,True,True,B
llama31,MQ_0809,0.7438,True,True,True,B
llama31,MQ_0622,0.744,True,False,False,B
llama31,MQ_0867,0.744,True,True,False,A
llama31,MQ_0136,0.7443,False,False,True,A
llama31,MQ_0188,0.7445,True,True,True,A
llama31,MQ_0083,0.7446,True,True,True,D
llama31,MQ_0306,0.7447,True,False,False,D
llama31,MQ_0550,0.7448,False,True,True,B
llama31,MQ_0356,0.7449,True,True,False,B
llama31,MQ_0410,0.7452,True,False,False,B
llama31,MQ_0304,0.7454,True,True,False,A
llama31,MQ_0518,0.7458,False,True,False,B
llama31,MQ_0995,0.7465,True,True,True,A
llama31,MQ_0773,0.7468,False,True,False,D
llama31,MQ_0672,0.7472,True,True,True,B
llama31,MQ_0678,0.7473,True,True,True,A
llama31,MQ_0990,0.7476,False,False,False,A
llama31,MQ_0402,0.7477,True,True,True,A
llama31,MQ_0165,0.7479,False,False,False,D
llama31,MQ_0282,0.7479,True,True,True,C
llama31,MQ_0737,0.748,True,True,True,D
llama31,MQ_0761,0.7482,False,False,False,B
llama31,MQ_0937,0.7484,False,False,False,B
llama31,MQ_0939,0.7485,True,True,True,D
llama31,MQ_0590,0.7488,True,True,True,B
llama31,MQ_0656,0.7488,False,False,False,C
llama31,MQ_0209,0.7493,False,False,False,A
llama31,MQ_0938,0.7493,False,False,False,A
llama31,MQ_0975,0.7496,True,True,False,A
llama31,MQ_0366,0.7498,True,True,True,A
llama31,MQ_0758,0.7498,True,False,True,C
llama31,MQ_0005,0.75,True,True,True,A
llama31,MQ_0771,0.75,False,False,True,C
llama31,MQ_0589,0.7501,False,True,False,A
llama31,MQ_0015,0.7503,True,False,True,D
llama31,MQ_0061,0.7503,True,True,True,D
llama31,MQ_0242,0.7503,True,False,False,C
llama31,MQ_0832,0.7504,True,False,True,C
llama31,MQ_0839,0.7504,True,True,False,B
llama31,MQ_0417,0.7506,False,False,False,C
llama31,MQ_0706,0.7507,True,True,False,A
llama31,MQ_0390,0.7511,False,True,False,C
llama31,MQ_0438,0.7513,False,False,False,A
llama31,MQ_0009,0.7514,True,True,True,D
llama31,MQ_0245,0.7514,True,True,True,D
llama31,MQ_0526,0.7516,False,True,True,B
llama31,MQ_0180,0.7517,True,True,True,C
llama31,MQ_0393,0.7519,True,True,True,C
llama31,MQ_0208,0.7525,True,True,True,D
llama31,MQ_0766,0.7526,True,True,True,C
llama31,MQ_0587,0.7527,True,True,True,B
llama31,MQ_0844,0.7527,True,False,True,B
llama31,MQ_0352,0.7528,True,True,True,D
llama31,MQ_0840,0.7528,False,False,False,C
llama31,MQ_0538,0.7535,True,True,True,A
llama31,MQ_0336,0.7536,False,False,False,D
llama31,MQ_0634,0.7537,False,False,False,C
llama31,MQ_0383,0.7538,True,True,True,C
llama31,MQ_0321,0.7541,True,True,True,A
llama31,MQ_0820,0.7543,False,False,False,B
llama31,MQ_0423,0.7544,True,True,True,A
llama31,MQ_0435,0.7545,False,False,True,D
llama31,MQ_0037,0.7549,False,False,False,C
llama31,MQ_0317,0.7553,True,True,True,C
llama31,MQ_0107,0.7556,True,True,True,B
llama31,MQ_0602,0.7556,True,False,True,B
llama31,MQ_0207,0.7558,True,True,True,B
llama31,MQ_0557,0.7558,False,False,True,A
llama31,MQ_0487,0.7562,True,True,False,A
llama31,MQ_0741,0.7562,False,False,False,C
llama31,MQ_0618,0.7564,False,True,True,B
llama31,MQ_0630,0.7567,False,True,True,B
llama31,MQ_0211,0.7568,True,True,False,A
llama31,MQ_0210,0.7569,True,True,True,C
llama31,MQ_0143,0.7575,True,True,True,C
llama31,MQ_0570,0.7575,True,False,False,D
llama31,MQ_0824,0.7585,True,True,True,C
llama31,MQ_0813,0.7586,False,False,False,B
llama31,MQ_0168,0.7588,False,False,True,C
llama31,MQ_0566,0.759,False,True,True,A
llama31,MQ_0612,0.759,True,True,True,D
llama31,MQ_0197,0.7598,True,True,True,D
llama31,MQ_0988,0.76,True,True,True,D
llama31,MQ_0443,0.7605,True,True,False,D
llama31,MQ_0364,0.761,False,True,True,A
llama31,MQ_0191,0.7617,True,True,True,D
llama31,MQ_0235,0.762,False,True,True,A
llama31,MQ_0377,0.7624,False,False,False,A
llama31,MQ_0884,0.7628,True,False,False,C
llama31,MQ_0863,0.7631,False,True,False,A
llama31,MQ_0175,0.7632,True,True,True,A
llama31,MQ_0422,0.7632,False,True,False,C
llama31,MQ_0494,0.7632,True,True,True,B
llama31,MQ_0055,0.7633,True,True,False,A
llama31,MQ_0150,0.7634,True,True,True,D
llama31,MQ_0392,0.7638,True,True,True,A
llama31,MQ_0264,0.7642,True,True,True,D
llama31,MQ_0445,0.7651,False,True,False,B
llama31,MQ_0506,0.7653,True,True,False,D
llama31,MQ_0731,0.7659,True,True,False,C
llama31,MQ_0793,0.7659,True,False,False,D
llama31,MQ_0910,0.766,True,True,True,A
llama31,MQ_0425,0.7661,True,True,True,A
llama31,MQ_0318,0.7664,True,True,True,A
llama31,MQ_0426,0.7664,True,True,True,A
llama31,MQ_0870,0.7667,True,False,False,A
llama31,MQ_0129,0.7668,True,True,True,D
llama31,MQ_0255,0.7668,False,False,False,A
llama31,MQ_0308,0.7675,True,True,True,B
llama31,MQ_0072,0.768,True,True,True,A
llama31,MQ_0374,0.768,True,True,True,B
llama31,MQ_0475,0.7683,True,True,True,D
llama31,MQ_0842,0.7683,False,True,True,C
llama31,MQ_0928,0.7684,True,False,False,B
llama31,MQ_0103,0.7685,True,True,True,D
llama31,MQ_0296,0.7685,True,True,True,A
llama31,MQ_0276,0.7689,True,False,True,A
llama31,MQ_0215,0.7692,True,True,True,B
llama31,MQ_0710,0.7693,False,False,False,D
llama31,MQ_0340,0.7697,True,True,True,B
llama31,MQ_0786,0.77,False,True,False,C
llama31,MQ_0014,0.7701,True,True,True,D
llama31,MQ_0351,0.7701,True,True,True,B
llama31,MQ_0748,0.7701,False,True,True,C
llama31,MQ_0080,0.7702,True,True,False,D
llama31,MQ_0815,0.7705,False,True,True,D
llama31,MQ_0201,0.7707,True,True,True,A
llama31,MQ_0033,0.771,True,True,True,B
llama31,MQ_0206,0.771,False,False,False,B
llama31,MQ_0078,0.7711,True,True,True,A
llama31,MQ_0102,0.7712,True,True,True,A
llama31,MQ_0094,0.7714,True,True,False,C
llama31,MQ_0278,0.7714,False,True,False,B
llama31,MQ_0002,0.7716,True,False,False,C
llama31,MQ_0227,0.772,True,True,True,B
llama31,MQ_0516,0.7721,True,True,True,C
llama31,MQ_0333,0.7724,True,True,True,C
llama31,MQ_0480,0.7724,True,True,True,B
llama31,MQ_0847,0.7725,True,False,False,B
llama31,MQ_0543,0.7727,True,False,False,C
llama31,MQ_0874,0.7733,False,True,False,B
llama31,MQ_0934,0.7734,True,True,False,C
llama31,MQ_0687,0.7737,True,True,True,A
llama31,MQ_0054,0.7742,True,True,False,B
llama31,MQ_0700,0.7744,False,True,True,B
llama31,MQ_0836,0.7749,True,False,False,C
llama31,MQ_0719,0.7754,False,True,False,B
llama31,MQ_0171,0.776,False,True,True,A
llama31,MQ_0529,0.7763,True,True,True,B
llama31,MQ_0583,0.7763,False,False,False,C
llama31,MQ_0804,0.7767,False,True,False,C
llama31,MQ_0172,0.7769,False,False,False,A
