model,question_id,dss,correct_alpha,correct_beta,correct_gamma,correct_answer
llama32,MQ_0251,0.5942,True,False,False,A
llama32,MQ_0540,0.5942,True,False,False,A
llama32,MQ_0594,0.5942,True,False,False,C
llama32,MQ_0597,0.5942,True,False,False,D
llama32,MQ_0603,0.5942,False,True,False,D
llama32,MQ_0606,0.5942,False,True,False,D
llama32,MQ_0647,0.5942,False,False,True,D
llama32,MQ_0770,0.5942,True,False,False,C
llama32,MQ_0827,0.5942,True,False,False,D
llama32,MQ_0860,0.5942,False,False,True,C
llama32,MQ_0877,0.5942,False,True,False,A
llama32,MQ_0919,0.5942,False,False,False,B
llama32,MQ_0966,0.5942,False,True,False,A
llama32,MQ_0062,0.6049,False,True,False,A
llama32,MQ_0065,0.6049,True,False,False,B
llama32,MQ_0086,0.6049,False,False,True,B
llama32,MQ_0171,0.6049,False,True,False,A
llama32,MQ_0176,0.6049,True,False,False,A
llama32,MQ_0379,0.6049,False,False,True,D
llama32,MQ_0486,0.6049,False,False,True,A
llama32,MQ_0534,0.6049,True,False,False,D
llama32,MQ_0602,0.6049,True,False,False,B
llama32,MQ_0622,0.6049,True,False,False,B
llama32,MQ_0623,0.6049,True,False,False,D
llama32,MQ_0702,0.6049,False,True,False,B
llama32,MQ_0717,0.6049,True,False,False,B
llama32,MQ_0810,0.6049,False,True,False,A
llama32,MQ_0863,0.6049,False,True,False,A
llama32,MQ_0884,0.6049,False,False,False,C
llama32,MQ_0887,0.6049,False,False,False,C
llama32,MQ_0918,0.6049,True,False,False,D
llama32,MQ_0929,0.6049,True,False,False,D
llama32,MQ_0950,0.6049,True,False,False,B
llama32,MQ_0005,0.6644,True,True,False,A
llama32,MQ_0113,0.6644,True,True,False,D
llama32,MQ_0128,0.6644,False,True,False,A
llama32,MQ_0137,0.6644,False,False,False,B
llama32,MQ_0140,0.6644,True,True,False,A
llama32,MQ_0145,0.6644,True,True,False,D
llama32,MQ_0200,0.6644,True,False,False,A
llama32,MQ_0223,0.6644,True,True,False,D
llama32,MQ_0240,0.6644,True,False,True,D
llama32,MQ_0250,0.6644,True,False,False,D
llama32,MQ_0262,0.6644,False,True,False,A
llama32,MQ_0284,0.6644,False,True,True,D
llama32,MQ_0301,0.6644,False,False,False,B
llama32,MQ_0302,0.6644,False,True,True,A
llama32,MQ_0316,0.6644,False,True,True,A
llama32,MQ_0335,0.6644,True,False,False,A
llama32,MQ_0336,0.6644,False,True,False,D
llama32,MQ_0352,0.6644,True,False,True,D
llama32,MQ_0377,0.6644,False,True,False,A
llama32,MQ_0433,0.6644,True,True,False,A
llama32,MQ_0436,0.6644,True,False,False,A
llama32,MQ_0464,0.6644,True,True,False,D
llama32,MQ_0490,0.6644,True,False,False,A
llama32,MQ_0506,0.6644,True,True,False,D
llama32,MQ_0509,0.6644,True,False,True,D
llama32,MQ_0531,0.6644,False,False,False,B
llama32,MQ_0539,0.6644,False,False,False,C
llama32,MQ_0578,0.6644,True,False,False,A
llama32,MQ_0579,0.6644,True,False,False,A
llama32,MQ_0591,0.6644,False,False,False,C
llama32,MQ_0613,0.6644,False,False,False,C
llama32,MQ_0650,0.6644,True,False,True,D
llama32,MQ_0715,0.6644,True,False,False,D
llama32,MQ_0732,0.6644,True,True,False,A
llama32,MQ_0759,0.6644,True,False,True,A
llama32,MQ_0768,0.6644,False,True,True,D
llama32,MQ_0777,0.6644,False,False,False,C
llama32,MQ_0859,0.6644,True,False,True,A
llama32,MQ_0861,0.6644,False,True,True,A
llama32,MQ_0881,0.6644,True,False,False,A
llama32,MQ_0882,0.6644,True,False,True,A
llama32,MQ_0896,0.6644,False,False,False,C
llama32,MQ_0900,0.6644,True,False,False,D
llama32,MQ_0908,0.6644,True,False,False,A
llama32,MQ_0967,0.6644,True,False,False,D
llama32,MQ_0977,0.6644,True,True,False,A
llama32,MQ_0998,0.6644,True,True,False,D
llama32,MQ_0999,0.6644,True,False,False,A
llama32,MQ_0022,0.6729,True,False,False,B
llama32,MQ_0069,0.6729,False,True,False,A
llama32,MQ_0265,0.6729,True,False,False,A
llama32,MQ_0271,0.6729,True,False,False,A
llama32,MQ_0299,0.6729,True,False,False,A
llama32,MQ_0318,0.6729,True,False,False,A
llama32,MQ_0399,0.6729,True,False,False,C
llama32,MQ_0567,0.6729,False,True,False,C
llama32,MQ_0852,0.6729,False,False,True,C
llama32,MQ_0867,0.6729,True,False,False,A
llama32,MQ_0917,0.6729,False,False,False,D
llama32,MQ_0007,0.6935,False,False,True,B
llama32,MQ_0088,0.6935,True,False,False,C
llama32,MQ_0127,0.6935,False,True,False,B
llama32,MQ_0280,0.6935,False,True,False,C
llama32,MQ_0337,0.6935,False,False,True,C
llama32,MQ_0396,0.6935,False,False,False,A
llama32,MQ_0473,0.6935,True,False,False,D
llama32,MQ_0631,0.6935,True,False,False,D
llama32,MQ_0652,0.6935,True,False,False,D
llama32,MQ_0655,0.6935,False,True,False,D
llama32,MQ_0667,0.6935,True,False,False,C
llama32,MQ_0674,0.6935,True,False,False,C
llama32,MQ_0831,0.6935,False,False,False,A
llama32,MQ_0854,0.6935,True,False,False,C
llama32,MQ_0903,0.6935,True,False,False,D
llama32,MQ_0019,0.757,True,True,False,C
llama32,MQ_0036,0.757,False,True,False,C
llama32,MQ_0055,0.757,True,True,False,A
llama32,MQ_0082,0.757,True,False,False,A
llama32,MQ_0084,0.757,True,True,False,A
llama32,MQ_0098,0.757,False,True,False,A
llama32,MQ_0102,0.757,True,False,False,A
llama32,MQ_0118,0.757,False,False,False,D
llama32,MQ_0194,0.757,True,False,True,C
llama32,MQ_0196,0.757,True,False,False,A
llama32,MQ_0222,0.757,True,True,False,C
llama32,MQ_0235,0.757,True,True,False,A
llama32,MQ_0241,0.757,True,False,False,A
llama32,MQ_0247,0.757,True,False,False,A
llama32,MQ_0260,0.757,False,True,True,A
llama32,MQ_0277,0.757,True,False,False,C
llama32,MQ_0323,0.757,False,False,False,D
llama32,MQ_0364,0.757,True,False,False,A
llama32,MQ_0367,0.757,True,True,False,C
llama32,MQ_0400,0.757,False,True,True,A
llama32,MQ_0415,0.757,True,False,False,C
llama32,MQ_0423,0.757,True,False,True,A
llama32,MQ_0435,0.757,False,False,False,D
llama32,MQ_0438,0.757,False,False,True,A
llama32,MQ_0441,0.757,True,False,True,C
llama32,MQ_0455,0.757,True,True,False,C
llama32,MQ_0465,0.757,True,True,False,A
llama32,MQ_0472,0.757,False,False,False,B
llama32,MQ_0475,0.757,False,False,False,D
llama32,MQ_0497,0.757,True,False,True,A
llama32,MQ_0501,0.757,True,False,False,C
llama32,MQ_0504,0.757,False,False,False,D
llama32,MQ_0514,0.757,True,False,False,A
llama32,MQ_0536,0.757,True,True,False,A
llama32,MQ_0538,0.757,True,False,False,A
llama32,MQ_0553,0.757,True,False,True,C
llama32,MQ_0557,0.757,False,True,True,A
llama32,MQ_0563,0.757,True,True,False,C
llama32,MQ_0566,0.757,False,False,True,A
llama32,MQ_0569,0.757,True,False,False,A
llama32,MQ_0614,0.757,True,False,True,C
llama32,MQ_0636,0.757,True,False,False,C
llama32,MQ_0646,0.757,False,True,True,A
llama32,MQ_0664,0.757,False,True,True,C
llama32,MQ_0668,0.757,False,False,False,B
llama32,MQ_0669,0.757,True,False,False,A
llama32,MQ_0684,0.757,True,True,False,A
llama32,MQ_0726,0.757,False,False,True,A
llama32,MQ_0736,0.757,True,False,True,C
llama32,MQ_0745,0.757,False,True,True,C
llama32,MQ_0750,0.757,False,False,False,D
llama32,MQ_0760,0.757,True,False,True,A
llama32,MQ_0767,0.757,True,False,False,A
llama32,MQ_0801,0.757,False,False,False,B
llama32,MQ_0813,0.757,False,False,False,B
llama32,MQ_0838,0.757,False,False,False,D
llama32,MQ_0870,0.757,True,False,False,A
llama32,MQ_0891,0.757,True,False,True,C
llama32,MQ_0895,0.757,True,True,False,C
llama32,MQ_0897,0.757,True,False,False,C
llama32,MQ_0899,0.757,True,False,False,A
llama32,MQ_0910,0.757,True,False,True,A
llama32,MQ_0916,0.757,True,True,False,A
llama32,MQ_0922,0.757,False,True,False,A
llama32,MQ_0957,0.757,True,False,True,A
llama32,MQ_0975,0.757,True,False,False,A
llama32,MQ_0976,0.757,True,False,False,A
llama32,MQ_0989,0.757,False,False,True,C
llama32,MQ_0012,0.7571,True,False,True,A
llama32,MQ_0027,0.7571,True,False,True,B
llama32,MQ_0049,0.7571,True,False,False,A
llama32,MQ_0056,0.7571,False,False,True,A
llama32,MQ_0111,0.7571,True,True,False,B
llama32,MQ_0165,0.7571,False,False,False,D
llama32,MQ_0174,0.7571,False,False,False,D
llama32,MQ_0175,0.7571,False,True,True,A
llama32,MQ_0184,0.7571,True,False,True,B
llama32,MQ_0187,0.7571,True,True,False,A
llama32,MQ_0230,0.7571,True,False,True,B
llama32,MQ_0231,0.7571,True,False,False,A
llama32,MQ_0234,0.7571,True,True,False,B
llama32,MQ_0236,0.7571,True,False,True,A
llama32,MQ_0242,0.7571,False,False,False,C
llama32,MQ_0246,0.7571,True,False,False,B
llama32,MQ_0263,0.7571,False,True,True,B
llama32,MQ_0287,0.7571,True,False,False,A
llama32,MQ_0303,0.7571,True,True,False,A
llama32,MQ_0304,0.7571,False,False,True,A
llama32,MQ_0327,0.7571,False,True,False,A
llama32,MQ_0328,0.7571,False,True,True,A
llama32,MQ_0341,0.7571,False,True,False,A
llama32,MQ_0346,0.7571,True,False,False,A
llama32,MQ_0369,0.7571,True,False,False,A
llama32,MQ_0371,0.7571,True,False,True,B
llama32,MQ_0402,0.7571,True,False,True,A
llama32,MQ_0421,0.7571,True,False,True,A
llama32,MQ_0480,0.7571,False,True,True,B
llama32,MQ_0483,0.7571,True,False,False,A
llama32,MQ_0499,0.7571,False,False,False,D
llama32,MQ_0502,0.7571,False,True,True,B
llama32,MQ_0559,0.7571,True,False,True,A
llama32,MQ_0575,0.7571,True,False,True,A
llama32,MQ_0577,0.7571,True,False,True,B
llama32,MQ_0670,0.7571,True,False,True,A
llama32,MQ_0687,0.7571,True,False,False,A
llama32,MQ_0706,0.7571,True,True,False,A
llama32,MQ_0714,0.7571,True,False,False,A
llama32,MQ_0723,0.7571,True,True,False,B
llama32,MQ_0754,0.7571,True,True,False,A
llama32,MQ_0772,0.7571,False,False,False,C
llama32,MQ_0792,0.7571,True,False,True,B
llama32,MQ_0850,0.7571,True,False,True,A
llama32,MQ_0873,0.7571,False,False,False,D
llama32,MQ_0876,0.7571,False,False,False,D
llama32,MQ_0898,0.7571,True,False,False,A
llama32,MQ_0909,0.7571,False,False,False,C
llama32,MQ_0935,0.7571,True,False,False,A
llama32,MQ_0944,0.7571,False,False,False,C
llama32,MQ_0955,0.7571,False,False,False,C
llama32,MQ_0960,0.7571,True,False,False,A
llama32,MQ_0961,0.7571,True,False,False,A
llama32,MQ_0968,0.7571,True,True,False,A
llama32,MQ_0985,0.7571,True,False,False,A
llama32,MQ_0986,0.7571,False,True,True,A
llama32,MQ_0009,0.767,False,True,True,D
llama32,MQ_0015,0.767,True,True,False,D
llama32,MQ_0060,0.767,False,True,True,C
llama32,MQ_0064,0.767,True,False,True,C
llama32,MQ_0070,0.767,False,False,False,B
llama32,MQ_0108,0.767,True,False,False,D
llama32,MQ_0110,0.767,False,True,True,D
llama32,MQ_0112,0.767,False,True,True,C
llama32,MQ_0115,0.767,False,False,False,A
llama32,MQ_0121,0.767,True,False,False,D
llama32,MQ_0125,0.767,True,False,True,C
llama32,MQ_0205,0.767,False,True,False,C
llama32,MQ_0219,0.767,True,False,False,D
llama32,MQ_0229,0.767,True,False,True,D
llama32,MQ_0253,0.767,True,False,True,C
llama32,MQ_0315,0.767,False,False,False,A
llama32,MQ_0348,0.767,False,True,False,D
llama32,MQ_0353,0.767,True,True,False,D
llama32,MQ_0390,0.767,True,True,False,C
llama32,MQ_0393,0.767,True,False,True,C
llama32,MQ_0407,0.767,True,True,False,D
llama32,MQ_0408,0.767,True,False,True,D
llama32,MQ_0431,0.767,True,False,False,D
llama32,MQ_0467,0.767,False,False,False,B
llama32,MQ_0477,0.767,True,False,False,D
llama32,MQ_0488,0.767,True,False,True,D
llama32,MQ_0511,0.767,True,False,True,C
llama32,MQ_0517,0.767,True,False,True,C
llama32,MQ_0528,0.767,True,True,False,C
llama32,MQ_0543,0.767,True,False,True,C
llama32,MQ_0548,0.767,True,True,False,C
llama32,MQ_0556,0.767,False,False,True,D
llama32,MQ_0562,0.767,True,True,False,D
llama32,MQ_0581,0.767,True,True,False,D
llama32,MQ_0583,0.767,False,True,False,C
llama32,MQ_0589,0.767,False,False,False,A
llama32,MQ_0592,0.767,True,True,False,C
llama32,MQ_0612,0.767,True,False,True,D
llama32,MQ_0638,0.767,False,True,True,D
llama32,MQ_0682,0.767,False,True,True,D
llama32,MQ_0690,0.767,True,True,False,D
llama32,MQ_0691,0.767,True,False,False,C
llama32,MQ_0696,0.767,True,False,True,C
llama32,MQ_0704,0.767,False,False,False,B
llama32,MQ_0705,0.767,False,True,True,D
llama32,MQ_0709,0.767,True,True,False,C
llama32,MQ_0741,0.767,True,True,False,C
llama32,MQ_0744,0.767,True,False,False,D
llama32,MQ_0763,0.767,True,True,False,C
llama32,MQ_0771,0.767,True,False,True,C
llama32,MQ_0776,0.767,True,True,False,D
llama32,MQ_0787,0.767,True,False,False,D
llama32,MQ_0794,0.767,True,False,False,D
llama32,MQ_0808,0.767,False,False,False,B
llama32,MQ_0821,0.767,False,False,True,C
llama32,MQ_0833,0.767,False,True,True,D
llama32,MQ_0834,0.767,False,True,False,C
llama32,MQ_0923,0.767,False,True,True,C
llama32,MQ_0933,0.767,False,True,False,C
llama32,MQ_0948,0.767,True,False,False,C
llama32,MQ_0970,0.767,False,True,True,D
llama32,MQ_0971,0.767,True,False,False,D
llama32,MQ_0972,0.767,True,True,False,C
llama32,MQ_0983,0.767,False,True,True,D
llama32,MQ_0010,0.7883,True,True,False,B
llama32,MQ_0014,0.7883,True,True,False,D
llama32,MQ_0017,0.7883,True,False,True,D
llama32,MQ_0045,0.7883,True,False,True,D
llama32,MQ_0053,0.7883,False,False,False,C
llama32,MQ_0057,0.7883,False,False,True,B
llama32,MQ_0077,0.7883,True,False,True,B
llama32,MQ_0085,0.7883,True,False,True,D
llama32,MQ_0101,0.7883,False,False,False,C
llama32,MQ_0103,0.7883,True,True,False,D
llama32,MQ_0119,0.7883,False,True,False,B
llama32,MQ_0120,0.7883,True,True,False,D
llama32,MQ_0150,0.7883,True,False,True,D
llama32,MQ_0161,0.7883,True,False,True,B
llama32,MQ_0168,0.7883,False,False,False,C
llama32,MQ_0186,0.7883,True,False,False,B
llama32,MQ_0199,0.7883,True,False,True,B
llama32,MQ_0208,0.7883,True,False,False,D
llama32,MQ_0209,0.7883,False,False,False,A
llama32,MQ_0213,0.7883,True,False,True,D
llama32,MQ_0215,0.7883,True,False,True,B
llama32,MQ_0216,0.7883,True,True,False,D
llama32,MQ_0217,0.7883,False,True,False,B
llama32,MQ_0248,0.7883,False,False,False,A
llama32,MQ_0256,0.7883,True,False,True,D
llama32,MQ_0266,0.7883,True,False,True,D
llama32,MQ_0268,0.7883,False,False,False,A
llama32,MQ_0273,0.7883,False,False,True,D
llama32,MQ_0291,0.7883,True,True,False,D
llama32,MQ_0334,0.7883,False,True,True,B
llama32,MQ_0343,0.7883,True,True,False,B
llama32,MQ_0374,0.7883,False,True,True,B
llama32,MQ_0386,0.7883,True,True,False,D
llama32,MQ_0388,0.7883,True,True,False,B
llama32,MQ_0391,0.7883,False,False,False,C
llama32,MQ_0394,0.7883,False,True,False,B
llama32,MQ_0404,0.7883,False,True,True,B
llama32,MQ_0405,0.7883,True,False,True,B
llama32,MQ_0410,0.7883,False,False,True,B
llama32,MQ_0447,0.7883,True,False,True,B
llama32,MQ_0513,0.7883,False,True,True,D
llama32,MQ_0533,0.7883,False,True,True,B
llama32,MQ_0545,0.7883,True,True,False,B
llama32,MQ_0572,0.7883,True,False,False,B
llama32,MQ_0576,0.7883,True,True,False,D
llama32,MQ_0590,0.7883,True,False,True,B
llama32,MQ_0596,0.7883,True,True,False,B
llama32,MQ_0619,0.7883,False,False,True,D
llama32,MQ_0644,0.7883,True,False,True,D
llama32,MQ_0648,0.7883,True,True,False,D
llama32,MQ_0653,0.7883,True,False,True,D
llama32,MQ_0661,0.7883,True,False,True,B
llama32,MQ_0672,0.7883,False,True,True,B
llama32,MQ_0678,0.7883,False,False,False,A
llama32,MQ_0681,0.7883,True,True,False,B
llama32,MQ_0712,0.7883,True,False,True,B
llama32,MQ_0721,0.7883,True,False,True,D
llama32,MQ_0739,0.7883,False,False,True,B
llama32,MQ_0769,0.7883,True,False,False,D
llama32,MQ_0790,0.7883,False,False,False,A
llama32,MQ_0795,0.7883,True,False,True,D
llama32,MQ_0809,0.7883,False,True,True,B
llama32,MQ_0839,0.7883,True,False,False,B
llama32,MQ_0845,0.7883,False,False,False,C
llama32,MQ_0849,0.7883,True,False,False,B
llama32,MQ_0857,0.7883,True,False,True,D
llama32,MQ_0868,0.7883,False,True,True,B
llama32,MQ_0889,0.7883,True,False,True,D
llama32,MQ_0902,0.7883,True,True,False,D
llama32,MQ_0914,0.7883,True,False,False,B
llama32,MQ_0926,0.7883,False,False,False,A
llama32,MQ_0997,0.7883,False,False,True,D
mistral7b,MQ_0837,0.0737,False,True,False,B
mistral7b,MQ_0687,0.1166,False,False,True,A
mistral7b,MQ_0020,0.1324,True,False,False,D
mistral7b,MQ_0278,0.1431,False,True,False,B
mistral7b,MQ_0016,0.1512,False,False,True,D
mistral7b,MQ_0994,0.1523,False,False,False,C
mistral7b,MQ_0630,0.1592,False,True,False,B
mistral7b,MQ_0935,0.1597,True,False,False,A
mistral7b,MQ_0832,0.1643,False,False,True,C
mistral7b,MQ_0646,0.176,True,False,False,A
mistral7b,MQ_0459,0.1999,False,False,True,A
mistral7b,MQ_0053,0.204,False,True,False,C
mistral7b,MQ_0378,0.2083,False,False,True,A
mistral7b,MQ_0453,0.2109,False,True,False,A
mistral7b,MQ_0098,0.2113,False,False,False,A
mistral7b,MQ_0848,0.2143,False,True,False,A
mistral7b,MQ_0248,0.2361,False,False,True,A
mistral7b,MQ_0760,0.2422,False,True,False,A
mistral7b,MQ_0562,0.2527,True,False,False,D
mistral7b,MQ_0615,0.2529,True,False,False,C
mistral7b,MQ_0620,0.261,True,True,True,A
mistral7b,MQ_0415,0.277,True,False,False,C
mistral7b,MQ_0721,0.2858,False,False,True,D
mistral7b,MQ_0887,0.2909,True,False,False,C
mistral7b,MQ_0696,0.2946,False,False,False,C
mistral7b,MQ_0207,0.2962,False,False,True,B
mistral7b,MQ_0821,0.2964,False,False,False,C
mistral7b,MQ_0253,0.2973,False,False,False,C
mistral7b,MQ_0439,0.3015,False,False,False,D
mistral7b,MQ_0101,0.3059,False,False,False,C
mistral7b,MQ_0404,0.3072,False,True,False,B
mistral7b,MQ_0791,0.3149,True,False,False,B
mistral7b,MQ_0746,0.3183,True,False,True,B
mistral7b,MQ_0763,0.3227,True,False,False,C
mistral7b,MQ_0128,0.3253,False,True,False,A
mistral7b,MQ_0160,0.3299,False,False,True,D
mistral7b,MQ_0757,0.33,False,False,True,D
mistral7b,MQ_0262,0.3318,False,True,True,A
mistral7b,MQ_0473,0.334,False,True,False,D
mistral7b,MQ_0739,0.3351,False,False,True,B
mistral7b,MQ_0194,0.3378,False,False,True,C
mistral7b,MQ_0328,0.3388,False,False,True,A
mistral7b,MQ_0405,0.3392,False,True,False,B
mistral7b,MQ_0879,0.3403,True,False,False,A
mistral7b,MQ_0657,0.3427,True,False,False,B
mistral7b,MQ_0132,0.3467,False,True,False,D
mistral7b,MQ_0292,0.3536,False,True,True,C
mistral7b,MQ_0105,0.3597,True,False,False,B
mistral7b,MQ_0874,0.3602,False,True,True,B
mistral7b,MQ_0909,0.3612,False,False,False,C
mistral7b,MQ_0335,0.3678,True,True,False,A
mistral7b,MQ_0285,0.3748,True,False,False,C
mistral7b,MQ_0897,0.3756,True,False,False,C
mistral7b,MQ_0042,0.3761,False,False,False,B
mistral7b,MQ_0251,0.3787,False,False,False,A
mistral7b,MQ_0626,0.3846,False,False,False,B
mistral7b,MQ_0011,0.3857,True,False,False,C
mistral7b,MQ_0060,0.3881,False,False,False,C
mistral7b,MQ_0505,0.3909,True,False,False,C
mistral7b,MQ_0521,0.3929,True,False,False,A
mistral7b,MQ_0305,0.3931,True,False,False,C
mistral7b,MQ_0666,0.3947,False,True,False,C
mistral7b,MQ_0544,0.3963,False,True,False,A
mistral7b,MQ_0534,0.3993,False,False,False,D
mistral7b,MQ_0208,0.3994,True,True,False,D
mistral7b,MQ_0938,0.4044,True,True,False,A
mistral7b,MQ_0116,0.4053,True,False,False,A
mistral7b,MQ_0908,0.4056,True,True,False,A
mistral7b,MQ_0314,0.4073,False,False,False,C
mistral7b,MQ_0056,0.4088,False,False,False,A
mistral7b,MQ_0806,0.4097,False,False,True,C
mistral7b,MQ_0046,0.4104,False,True,True,D
mistral7b,MQ_0947,0.4117,True,False,False,B
mistral7b,MQ_0005,0.4128,False,False,False,A
mistral7b,MQ_0036,0.4138,True,True,False,C
mistral7b,MQ_0655,0.4138,False,False,True,D
mistral7b,MQ_0088,0.4169,False,True,False,C
mistral7b,MQ_0610,0.4182,False,False,True,B
mistral7b,MQ_0968,0.419,True,True,False,A
mistral7b,MQ_0289,0.4193,True,False,False,C
mistral7b,MQ_0254,0.4194,True,True,True,D
mistral7b,MQ_0619,0.4198,False,False,False,D
mistral7b,MQ_0245,0.42,True,False,False,D
mistral7b,MQ_0066,0.4202,False,False,False,C
mistral7b,MQ_0694,0.4205,True,True,False,C
mistral7b,MQ_0351,0.4224,False,False,False,B
mistral7b,MQ_0872,0.4228,False,True,True,B
mistral7b,MQ_0244,0.4241,True,False,False,C
mistral7b,MQ_0124,0.4244,False,True,False,C
mistral7b,MQ_0638,0.4245,False,False,False,D
mistral7b,MQ_0761,0.4248,False,True,False,B
mistral7b,MQ_0478,0.4254,False,True,True,D
mistral7b,MQ_0951,0.4263,False,False,False,D
mistral7b,MQ_0294,0.4264,False,False,False,A
mistral7b,MQ_0240,0.4275,False,False,False,D
mistral7b,MQ_0539,0.4301,False,False,False,C
mistral7b,MQ_0831,0.4302,False,False,False,A
mistral7b,MQ_0814,0.431,False,True,True,D
mistral7b,MQ_0493,0.4337,False,False,False,C
mistral7b,MQ_0970,0.434,False,True,True,D
mistral7b,MQ_0302,0.4351,False,True,True,A
mistral7b,MQ_0853,0.4352,False,True,False,C
mistral7b,MQ_0653,0.4365,True,False,False,D
mistral7b,MQ_0247,0.4373,False,True,False,A
mistral7b,MQ_0946,0.4391,False,False,False,D
mistral7b,MQ_0072,0.4392,True,False,False,A
mistral7b,MQ_0265,0.4395,True,False,False,A
mistral7b,MQ_0811,0.4415,True,False,False,B
mistral7b,MQ_0182,0.4428,True,False,True,C
mistral7b,MQ_0255,0.4436,False,False,False,A
mistral7b,MQ_0112,0.4438,False,True,True,C
mistral7b,MQ_0165,0.4445,False,True,True,D
mistral7b,MQ_0712,0.446,True,False,True,B
mistral7b,MQ_0523,0.4468,False,True,True,D
mistral7b,MQ_0717,0.4471,True,False,False,B
mistral7b,MQ_0377,0.4489,False,False,False,A
mistral7b,MQ_0264,0.4493,True,True,False,D
mistral7b,MQ_0397,0.4493,False,False,False,A
mistral7b,MQ_0441,0.4493,True,True,False,C
mistral7b,MQ_0877,0.4494,False,False,False,A
mistral7b,MQ_0250,0.4508,True,False,True,D
mistral7b,MQ_0873,0.4515,True,False,False,D
mistral7b,MQ_0513,0.4517,False,False,False,D
mistral7b,MQ_0089,0.4526,True,True,False,C
mistral7b,MQ_0196,0.4534,True,False,False,A
mistral7b,MQ_0173,0.454,False,False,False,B
mistral7b,MQ_0867,0.454,False,False,False,A
mistral7b,MQ_0150,0.4542,True,False,False,D
mistral7b,MQ_0213,0.4542,False,False,False,D
mistral7b,MQ_0999,0.4545,True,False,False,A
mistral7b,MQ_0641,0.4553,True,True,False,A
mistral7b,MQ_0467,0.4569,False,False,False,B
mistral7b,MQ_0222,0.458,False,True,False,C
mistral7b,MQ_0704,0.4589,False,False,True,B
mistral7b,MQ_0676,0.4592,True,False,True,A
mistral7b,MQ_0528,0.4605,True,True,False,C
mistral7b,MQ_0228,0.4607,False,False,False,A
mistral7b,MQ_0752,0.461,False,False,False,D
mistral7b,MQ_0118,0.4619,False,False,False,D
mistral7b,MQ_0649,0.4624,False,False,True,C
mistral7b,MQ_0854,0.463,True,False,False,C
mistral7b,MQ_0572,0.4631,True,False,True,B
mistral7b,MQ_0845,0.4635,False,False,False,C
mistral7b,MQ_0198,0.4648,False,False,False,C
mistral7b,MQ_0436,0.4649,False,False,False,A
mistral7b,MQ_0526,0.4651,False,True,True,B
mistral7b,MQ_0424,0.4653,False,False,False,B
mistral7b,MQ_0028,0.4654,False,True,False,D
mistral7b,MQ_0300,0.4658,False,False,True,B
mistral7b,MQ_0346,0.4659,True,False,False,A
mistral7b,MQ_0084,0.4661,False,True,False,A
mistral7b,MQ_0420,0.4665,False,False,True,A
mistral7b,MQ_0067,0.4668,True,True,False,B
mistral7b,MQ_0701,0.4678,False,True,True,C
mistral7b,MQ_0164,0.4679,False,True,False,B
mistral7b,MQ_0220,0.4681,False,False,False,C
mistral7b,MQ_0027,0.4682,False,False,False,B
mistral7b,MQ_0699,0.469,False,False,False,A
mistral7b,MQ_0355,0.4696,False,True,True,D
mistral7b,MQ_0950,0.4702,False,True,False,B
mistral7b,MQ_0393,0.4704,False,False,False,C
mistral7b,MQ_0913,0.4706,True,False,False,B
mistral7b,MQ_0087,0.4709,False,True,False,C
mistral7b,MQ_0007,0.4714,False,False,False,B
mistral7b,MQ_0068,0.4716,True,True,False,D
mistral7b,MQ_0343,0.4718,False,False,False,B
mistral7b,MQ_0418,0.472,False,False,False,C
mistral7b,MQ_0606,0.4724,False,False,False,D
mistral7b,MQ_0622,0.4727,False,True,False,B
mistral7b,MQ_0341,0.4728,False,True,False,A
mistral7b,MQ_0788,0.4732,False,True,False,C
mistral7b,MQ_0025,0.4749,False,False,False,C
mistral7b,MQ_0996,0.4758,False,True,True,B
mistral7b,MQ_0167,0.4771,True,False,True,D
mistral7b,MQ_0468,0.4789,False,False,False,A
mistral7b,MQ_0065,0.4797,False,False,False,B
mistral7b,MQ_0130,0.48,True,True,False,C
mistral7b,MQ_0741,0.4805,True,False,False,C
mistral7b,MQ_0556,0.4806,False,False,False,D
mistral7b,MQ_0793,0.4812,False,True,False,D
mistral7b,MQ_0171,0.4814,True,False,True,A
mistral7b,MQ_0697,0.4853,False,False,False,B
mistral7b,MQ_0861,0.4861,True,False,True,A
mistral7b,MQ_0962,0.4863,True,False,False,B
mistral7b,MQ_0878,0.4892,False,True,False,C
mistral7b,MQ_0748,0.4898,False,True,True,C
mistral7b,MQ_0399,0.4922,False,True,False,C
mistral7b,MQ_0537,0.4925,True,True,False,B
mistral7b,MQ_0447,0.4933,True,False,True,B
mistral7b,MQ_0465,0.4934,True,True,False,A
mistral7b,MQ_0617,0.4934,False,True,False,D
mistral7b,MQ_0374,0.4942,True,False,False,B
mistral7b,MQ_0350,0.4945,True,True,False,D
mistral7b,MQ_0631,0.4945,False,False,False,D
mistral7b,MQ_0642,0.4949,False,True,True,C
mistral7b,MQ_0738,0.4965,False,False,False,B
mistral7b,MQ_0598,0.4992,False,False,True,B
mistral7b,MQ_0728,0.5005,True,False,True,C
mistral7b,MQ_0591,0.5015,False,False,False,C
mistral7b,MQ_0774,0.5016,False,False,False,B
mistral7b,MQ_0914,0.502,True,False,False,B
mistral7b,MQ_0883,0.5022,False,False,False,A
mistral7b,MQ_0983,0.5022,True,False,False,D
mistral7b,MQ_0263,0.5034,True,False,False,B
